Holoubek Michael;;;Grundsätze des verfassungsgerichtlichen Verfahrens;;;;-;13-29;Druckerzeugnis;In: Holoubek, Michael & Lang, Michael, (Hrsg.): Das verfassungsgerichtliche Verfahren in Steuersachen;Haupt-Bibliothek;;;;;KB;;;Ausländisches Steuerrecht;Deutschland;;iffonly;514586753
de Bont Guido;Essers Peter;Kemmeren Eric;Fiscal versus Commercial Profit Accounting in the Netherlands-France and Germany;;;;90-70125-91-9;150;Druckerzeugnis;;Haupt-Bibliothek;LC 0930;Amsterdam;IBFD;1996;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;515901598
Heimann Maurice;;;La comtabilité publique en Suisse du budget au compte d'Etat;;;;;198;Druckerzeugnis;;Haupt-Bibliothek;VA 116;Genf;Les Editions RADAR, Dr. Lokav;1947;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515901601
IFF;;;Finanzausgleich im Kanton St.Gallen;19.9. und 4.11.1985;;;-;;Druckerzeugnis;Kursunterlagen für das Seminar in St.Gallen und Jona;Haupt-Bibliothek;VC 190;St. Gallen;IFF;1985;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515901636
OECD;;;Energy Prices and Taxes;;;;-;359;Druckerzeugnis;Second Quarter 1992;Haupt-Bibliothek;QA 113;Paris;OECD;1992;QA;;;Verbrauchsteuern;Allgemein;;iffonly;515901660
Giscard d'Estaing Valériy M.;;;Le Bulletin de l'économie et des finances;;;;4 071003 5;186;Druckerzeugnis;Nr. 67, Juillet-Septembre 1974;Haupt-Bibliothek;EA 145;Paris;Imprimerie Nationale;1974;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515901695
Hack Hans;;;Bedingungen erfolgreicher kommunaler Sparstrategien;;;;-;125-132;Druckerzeugnis;In: Mäding-Heinrich: Haushaltsplanung - Haushaltsvollzug - Haushaltskontrolle;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;51458677X
Friedmann Bernhard;;;Ergänzende Kriterien der Finanzierung öffentlicher Unternehmen;;;;;2;Druckerzeugnis;;Separata;EF Sep. 11;;;1969;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515901725
IFF;;;Intensivkurs im Steuerrecht zur 9. Auflage von Band I 'Steuerrecht' (Höhn/Waldburger);12./13.2.2001 und 19./20.3.2001;;;-;;Druckerzeugnis;Kursdokumentation;Haupt-Bibliothek;JA 162 1;St. Gallen;IFF;2001;JA;;;Allgemeine Steuerrechtsliteratur;Allgemeines, Lehrbücher;;iffonly;515901741
Margairaz André;;;La fraude et l'évasion fiscales sur le plan international;;;;;111-128;Druckerzeugnis;In: Parisis, A., u.a. , (Hrsg.): Problèmes fiscaux d'aujourd'hui - 2ème série (1963-1965) Grande Bretagne, Tiers monde, Marché Commun, Fiscalité internationale, Economie. Bruxelles: Ecole supérieure des sciences fiscales, 1965 (Collection scientifique);Haupt-Bibliothek;;Bruxelles;Ecole supérieure des sciences fiscales;;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;514571160
Becker Gerhard;;;Bürgerschaftliche Teilnahme an der kommunalen Selbstverwaltung;;;;3-445-01937-1;69-94;Druckerzeugnis;In: Gabriel Oscar W./andere: Kommunalpolitik im Wandel der Gesellschaft;Haupt-Bibliothek;;Königstein;Anton Hain;;YL3;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";Finanzwirtschaft untergeordneter Gebietskörperschaften;iffonly;514586788
Huber Wolf;;;Gemeindeabgaben und kommunale Wirtschaftsstrutur;Ein Beitrag zur kommunalen Finanzstatistik;;;;17-;Druckerzeugnis;in: WIST Inf.Nr. 46 September 1979;Separata;EC Sep. 08;;;1979;YL3;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";Finanzwirtschaft untergeordneter Gebietskörperschaften;iffonly;514571179
Clémence Alain;Gobet Pierre;Höpflinger François;Generationenbeziehungen und Altersbilder;;;;;55;Druckerzeugnis;Ergebnisse einer empirischen Studie;Haupt-Bibliothek;AF 251;Frauenfeld;Genius Druck AG;1994;YX;;;Wirtschaftswissenschaften;Sozialpolitik. Gesundheitswesen. Bildungsökonomie;;iffonly;515901822
Klein Armin;;;Parteien und Wahlen in der Kommunalpolitik;;;;3-445-01937-1;94-118;Druckerzeugnis;In: Gabriel Oscar W./andere: Kommunalpolitik im Wandel der Gesellschaft;Haupt-Bibliothek;;Königstein;Anton Hain;;YL3;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";Finanzwirtschaft untergeordneter Gebietskörperschaften;iffonly;514586818
Gross Volker;;;Das Anstellungsverhältnis des GmbH-Geschäftsführers im Zivil--Arbeits--Sozialversicherungs- und Steuerrecht;;;;;421;Druckerzeugnis;Rechtsfragen der Handelsgesellschaften, Heft 53;Haupt-Bibliothek;PL 318;Köln;Otto Schmidt;1987;PL;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Gewinnsteuer der Kapitalgesellschaften;;iffonly;515901857
Funk Joachim;;;Haushaltskonsolidierung unverzichtbar;;;;-;43711;Druckerzeugnis;IFSt-Schrift 335;Haupt-Bibliothek;;;;;YL2;YL7;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;"Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";iffonly;514571187
Heller Walter W.;;;Coming to Terms with Growth and the Environment;;;;0.8018.1414.6 cloth 0.8018.1553.3 paper;47178;Druckerzeugnis;In: Schurr-Sam H. (Hrsg.): Energy, Economic Growth, and the Environment;Haupt-Bibliothek;;Baltimore;Johns Hopkins University;;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;514586834
Hansmeyer Karl-Heinrich;;;Neue Dimensionen der Energiebesteuerung;Die Diskussion um eine CO2-Abgabe;;;3.16.145648.3;267-284;Druckerzeugnis;In: Bea Franz Xaver/Kitterer Wolfgang (Hrsg.): Finanzwissenschaft im Dienste der Wirtschaftspolitik;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;1990;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514586850
Felix Günther;Korn Klaus;Söffing Günter;Einkommensteuer-Forum 1985;;;;;106;Druckerzeugnis;Kölner Steuer-Arbeitsunterlagen, Einkommensteuer, Bd. 4;Haupt-Bibliothek;PE 0173;Köln;Arbeitskreis für Steuerrecht;1985;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;514571195
IFF;;;IFF-Weiterbildungskurs in Steuerrecht für Kaderkräfte;29.9.-3.10. und 21.-24.10.1969;;;-;;Druckerzeugnis;Kursunterlagen;Haupt-Bibliothek;JA 180 1;St. Gallen;IFF;1969;JA;;;Allgemeine Steuerrechtsliteratur;Allgemeines, Lehrbücher;;iffonly;515901946
Handwerker- und Gewerbeverband der Stadt Bern;;;Eine neue Submissionsverordnung im Kt. Bern;;;;;12;Druckerzeugnis;;Separata;BB Sep. 04;;;1968;YL1;YR;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Gewerbepolitik. Einzelne Wirtschaftszweige";Allgemeines;iffonly;515901989
Barlett Randall;;;Economic Foundations of Political Power;;;;;206;Druckerzeugnis;;Haupt-Bibliothek;AA 155;New York;The Free Press;1973;YB;;;Wirtschaftswissenschaften;Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik;;iffonly;515901997
Harris Lowell C.;Labovitz I. M.;;Federal-State-Local Fiscal Relationships;;;;;489;Druckerzeugnis;Symposium conducted by the Tax Institute of America;Haupt-Bibliothek;CA 137;Princeton;Tax Institute of America;1968;YL7;YL8;YL9;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder-	Allgemeine Steuerlehre, Steuersystem einzelner Länder-	Betriebswirtschaftliche Steuerlehre";iffonly;515902004
Dornbusch Hans-Ludwig;;;Zur Struktur familienpolitischer Massnahmen in Deutschland;;;;-;76;Druckerzeugnis;IFSt-Schrift 460;Haupt-Bibliothek;;;;;LD;;;Interkantonales/Internationales Steuerrecht;Deutschland;;iffonly;514571209
Geppaart Ch. P. A.;;;Fiscale Rechtsvinding;Een onderzoek naar de rechtsvinding door de rechter in belastingzaken in het bijzonder aan de hand van de rechtspraak in de periode 1 maart 1957-1 maart 1965;;;;211;Druckerzeugnis;;Haupt-Bibliothek;JD 321;Amsterdam;NV Uitgeverij Fed;1965;JD;;;Allgemeine Steuerrechtsliteratur;Grundsätze der Rechtsanwendung;;iffonly;514571217
Schmid Allan A.;Faas Ronald C.;;Medical Cost Containment;An Empirical Application of Neo-Institutional Economic Theory;;;0.89838.049.9;179-187;Druckerzeugnis;In: Samuels Warren J./Schmid Allan A. (Hrsg.): Law and Economics: An Institutional Perspective;Haupt-Bibliothek;;Boston;Martinus Nijhoff;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514586877
Biehal Franz;;;Dienstleistungsmanagement und die schlanke Organisation;;;;-;25082;Druckerzeugnis;In: Biehal Franz/andere (Hrsg.): Lean Service;Haupt-Bibliothek;;;;;YP;;;Wirtschaftswissenschaften;Allgemeine Betriebswirtschaftslehre;;iffonly;514586893
Littmann Konrad;;;Haushaltnotlagen als Anspruchsgrundlage für Bundesergänzungszuweisungen;;;;3.16.145648.3;307-321;Druckerzeugnis;In: Bea Franz Xaver/Kitterer Wolfgang (Hrsg.): Finanzwissenschaft im Dienste der Wirtschaftspolitik;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;1990;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514586907
Baestlein Angelika;Hunnius Gerhard;;State Grants and Local Development Planning in the Federal Republic of Germany;;;;0.8039.9880.5 0.8039.9881.3;115-142;Druckerzeugnis;In: Hanf-Kenneth- Scharpf-Fritz W. (Hrsg.): Interorganizational Policy Making - Limits to Coordination and Central Control;Haupt-Bibliothek;;London;Sage;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514586915
Peat Marwick Mitchell & Co.;;;International Tax Study;Corporate Tax Procedures Around the World;;;;73;Druckerzeugnis;;Haupt-Bibliothek;KA 318;New York;Peat Marwick Mitchell;1979;KA;;;Ausländisches Steuerrecht;Staatenverbände, Staatengruppen;;iffonly;515902128
Knospe Dieter;;;Ökonomische Probleme der Besteuerung von Alterseinkünften;;;;;72;Druckerzeugnis;IFSt-Schrift 340;Haupt-Bibliothek;;;;;PC;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommensteuer allgemein;;iffonly;514571527
Clark Terry Nichols;;;Program for a New Public Choice;;;;-;46813;Druckerzeugnis;In: Chan- James L.: Governmental and Nonprofit Accounting;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514586931
Ruhrmann Georg;;;Öffentliche Meinung;;;;3-531-12373-4;40-53;Druckerzeugnis;In: Dammann-Klaus- und andere: Die Verwaltung des politischen Systems;Haupt-Bibliothek;;Opladen;Westdeutscher Verlag;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;51458694X
Nachtkamp Hans H.;;;Stabilisierungspolitik mit Hilfe kapazitätsfördernder Staatsausgaben?;;;;3.16.336431.4 (Kt.) 3.16.336432.2 (Ln.);113-141;Druckerzeugnis;In: Gahlen-Bernhard- Schneider-Hans Karl (Hrsg.): Grundfragen der Stabilitätspolitik;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;514586958
wf Dokumentationsdienst;;;Die Schweiz und die EWG;;;;;2;Druckerzeugnis;Wirtschaftsförderung, Nr. 50;Separata;FB Sep. 013;;;1971;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";Finanzwirtschaft supranationaler Behörden;iffonly;515902284
Schweizerischer Bankverein;;;Investitionen und Ersparnis in der Schweiz im Jahrzehnt 1960;1969;;;;13;Druckerzeugnis;;Separata;AE Sep. 10;;Schweizerischer Bankverein;1970;YJ;;;Wirtschaftswissenschaften;Volkswirtschaftliches Rechnungswesen. Sonstiges, einzelnen Gruppen nicht zuweisbares statistisches Material;;iffonly;514571551
Weisser Gerhard;;;Die Ziele gemeinwirtschaftlicher Unternehmen;Methoden ihrer Festlegung;;;;4;Druckerzeugnis;;Separata;EF Sep. 21;;;1969;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515889482
Albert Markus;;;DBA-Verständigungsverfahren;Probleme und Verbesserungsvorschläge;;;-;63;Druckerzeugnis;IFSt-Schrift 457;Haupt-Bibliothek;;;;;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;51457156X
EG-Kommission;;;Energie in Europa Nummer 2-August 1985;;;;;59;Druckerzeugnis;Energiepolitiken und Entwicklungen in der Europäischen Gemeinschaft;Haupt-Bibliothek;FB 155 1;Luxemburg;EG;1985;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";Finanzwirtschaft supranationaler Behörden;iffonly;514571578
Pohl Rüdiger;;;Grundzüge einer liquiditätstheoretische Konzeption für die Zentralbankpolitik;;;;;21-39;Druckerzeugnis;In: Köhler-Claus (Hrsg.): Geldpolitik - kontrovers;Haupt-Bibliothek;;Köln;Bund-Verlag;;YK;;;Wirtschaftswissenschaften;Geld, Kredit- und Bankwesen. Bankbetriebslehre;;iffonly;514586966
Samuels Warren J.;;;Ecosystem Policy and the Problem of Power;;;;0.89838.049.9;111-127;Druckerzeugnis;In: Samuels Warren J./Schmid Allan A. (Hrsg.): Law and Economics: An Institutional Perspective;Haupt-Bibliothek;;Boston;Martinus Nijhoff;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514586974
Lüdicke Jürgen;;;Doppelansässigkeit-Ansässigkeitswechsel und Progressionsvorbehalt;;;;-;731-750;Druckerzeugnis;In: Dann, Wilfried, Ehrlicher, Werner & etc., (Hrsg.): Unternehmenspolitik und Internationale Besteuerung;Haupt-Bibliothek;;;;;LD;;;Interkantonales/Internationales Steuerrecht;Deutschland;;iffonly;514586982
Faiss Friedrich;Lang Manfred;Faiss Konrad;Kommunales Wirtschaftsrecht in Baden-Württemberg;;;;3-415-01984-5;792;Druckerzeugnis;Systematische Darstellung zur Finanzwirtschaft der Kommunen - 6. A.;Haupt-Bibliothek;VF 128;Stuttgart;Richard Boorberg;1995;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515902454
Tess Wolfgang;;;Die Veranlagung zur Erbschaftsteuer-Grunderwerbsteuer-Kraftfahrzeugsteuer- Andere Verkehrsteuern für 2002;Bewertungsgesetz;;;3-8021-0968-6;994;Druckerzeugnis;Anlagen / Rechtsprechung / Nebengesetze / Stichwortverzeichnis - 6. A.;Haupt-Bibliothek;LD 177;Düsseldorf;IDW-Verlag;2002;LD;;;Interkantonales/Internationales Steuerrecht;Deutschland;;iffonly;515902462
Linard Pierre;;;Les budgets des régions;;;;4 071003 5;105-114;Druckerzeugnis;In: Giscard d'Estaing-Valériy M.- und diverse andere: Le Bulletin de l'économie et des finances;Haupt-Bibliothek;;;Imprimerie Nationale;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514586990
Pommerehne Werner W.;Kirchgässner Gebhard;;Gesamtwirtschaftliche Effizienz-gesellschaftliche Umverteilung und Wachstum der Staatstätigkeit;Ein Überblick;;;3.8047.1003.4;206-241;Druckerzeugnis;In: Zimmermann Horst (Hrsg.): Die Zukunft der Staatsfinanzierung;Haupt-Bibliothek;;Stuttgart;Wissenschaftliche Verlagsgesellschaft;1988;YL7;YL8;YL9;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder-	Allgemeine Steuerlehre, Steuersystem einzelner Länder-	Betriebswirtschaftliche Steuerlehre";iffonly;514587008
Peacock Alan;;;Stabilisation and Distribution Policy;;;;3.428.04152.6;91-105;Druckerzeugnis;In: Pfaff Martin/andere (Hrsg.): Grenzen der Umverteilung;Haupt-Bibliothek;;Berlin;Duncker & Humblot;1978;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514587016
Baldersheim Harald;;;Die 'Free Commune Experiments' in Skandinavien;Ein vergleichender Ueberblick;;;3-555-01001-8;27-43;Druckerzeugnis;In: Kommunale Managementkonzepte in Europa: Banner-Gerhard;Haupt-Bibliothek;;Köln;Deutscher Gemeindeverlag;;YL3;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";Finanzwirtschaft untergeordneter Gebietskörperschaften;iffonly;514571608
Fleischer Heinrich;;;Formwechsel einer inländischen Personengesellschaft mit ausländischen Gesellschaftern;;;;3 503 06306 4;381;Druckerzeugnis;Aperiodische Steuerwirkungen, Steuergestaltung und Kompensation;Haupt-Bibliothek;KB 179;Berlin;Erich Schmidt;2001;KB;;;Ausländisches Steuerrecht;Deutschland;;iffonly;515902594
Kösters Wim;;;Ergebnisse und Probleme empirischer Tests geldtheoretischer Hypothesen;;;;;109-124;Druckerzeugnis;In: Köhler-Claus (Hrsg.): Geldpolitik - kontrovers;Haupt-Bibliothek;;Köln;Bund-Verlag;;YK;;;Wirtschaftswissenschaften;Geld, Kredit- und Bankwesen. Bankbetriebslehre;;iffonly;514587032
Schmid Allan A.;Faas Ronald C.;;A Research Approach to Institutional Alternatives in the Administration of Agrarian Development Programmes;;;;0.89838.049.9;145-165;Druckerzeugnis;In: Samuels Warren J./Schmid Allan A. (Hrsg.): Law and Economics: An Institutional Perspective;Haupt-Bibliothek;;Boston;Martinus Nijhoff;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514587040
Fischer Peter W.;;;Vorschläge zur Verbesserung des strukturpolitischen Instrumentariums des Bundes und der Länder;;;;3.434.30164.X;57-62;Druckerzeugnis;In: Fleischle Gerhard/Krüper Manfred (Hrsg.): Investitionslenkung - Überwindung oder Ergänzung der Marktwirtschaft?;Haupt-Bibliothek;;Frankfurt;Europäische Verlagsanstalt;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514587059
Schweiz. Volksbank;Dupperrex Emile;;Festschrift der Schweizerischen Volksbank;;;;;188;Druckerzeugnis;anlässlich der Hundertjahrfeier ihrer Gründung, Bern 1969 (franz. Originaltext);Haupt-Bibliothek;WD 110;Bern;Schweizerische Volksbank;1969;WD;;;Uebrige Literatur;Diverse Gebiete, Umweltschutz;;iffonly;515902616
Kühr Christian;;;Die Einkommensteuer;;;;-;674;Druckerzeugnis;Das Einkommensteuergesetz mit Erläuterungen für die Praxis;Haupt-Bibliothek;PC 122;Neuwied;Luchterhand;1971;PC;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommensteuer allgemein;;iffonly;515902640
Hansmeyer Karl-Heinrich;;;Die heutige Steuerreformdiskussion vor dem Hintergrund struktureller Wandlungen des Steuersystems;;;;3.8047.1003.4;61-76;Druckerzeugnis;In: Zimmermann Horst (Hrsg.): Die Zukunft der Staatsfinanzierung;Haupt-Bibliothek;;Stuttgart;Wissenschaftliche Verlagsgesellschaft;1988;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514587067
Kirchhof Paul;;;§ 2-Umfang der Besteuerung-Begriffsbestimmungen;;;;-;236;Druckerzeugnis;Sonderdruck aus: Kirchhof/Söhn, Einkommensteuergesetz, Kommentar;Haupt-Bibliothek;PC 205;Köln;Peter Deubner;;PC;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommensteuer allgemein;;iffonly;515902691
Hedtkamp Günter;;;Steuersystematische Aspekte der Erbschaftsteuer;;;;3.16.145648.3;101-118;Druckerzeugnis;In: Bea Franz Xaver/Kitterer Wolfgang (Hrsg.): Finanzwissenschaft im Dienste der Wirtschaftspolitik;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;1990;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514587075
Grunwald Joseph;;;Foreign Private Investment;The Challenge of Latin American Nationalism;;;;18;Druckerzeugnis;;Separata;AK Sep. 505;Washington;Brookings Institution;1971;YM;;;Wirtschaftswissenschaften;Internationaler Handel. Zahlungsbilanz und Wechselkurse;;iffonly;51590273X
Jansen R.;Kaiser W.;Wrede F.;Lehrbuch der Einkommensteuer;Heft 7;;;-;80;Druckerzeugnis;Veräusserungsgewinne, Vereinnahmung und Verausgabung, Einkünfte aus nichtselbständiger Arbeit und aus Kapitalvermögen;Haupt-Bibliothek;JA 172 1 07;Herne;Neue Wirtschafts-Briefe;1968;PC;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommensteuer allgemein;;iffonly;515902748
Letsch Hans;;;Für eine wachstumgspolitische Konzeption der längerfristigen Finanzplanung;;;;;18;Druckerzeugnis;;Separata;VC Sep. 04;;;1967;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515902810
